frame,cycle,phase,wall_ms,active,started
175,0,-125,16.704399,0,0
176,0,-124,16.544599,0,0
177,0,-123,16.620100,0,0
178,0,-122,16.810600,0,0
179,0,-121,16.781401,0,0
180,0,-120,16.742699,0,0
181,0,-119,25.189701,0,0
182,0,-118,16.589198,0,0
183,0,-117,17.284501,0,0
184,0,-116,16.513702,0,0
185,0,-115,17.165899,0,0
186,0,-114,16.335901,0,0
187,0,-113,17.883599,0,0
188,0,-112,14.987599,0,0
189,0,-111,17.020900,0,0
190,0,-110,16.431902,0,0
191,0,-109,16.722400,0,0
192,0,-108,16.929999,0,0
193,0,-107,16.651299,0,0
194,0,-106,16.138803,0,0
195,0,-105,16.626999,0,0
196,0,-104,16.710900,0,0
197,0,-103,16.835399,0,0
198,0,-102,16.522899,0,0
199,0,-101,16.721200,0,0
200,0,-100,16.627401,0,0
201,0,-99,17.094702,0,0
202,0,-98,16.305298,0,0
203,0,-97,16.650002,0,0
204,0,-96,16.646698,0,0
205,0,-95,16.612500,0,0
206,0,-94,16.665500,0,0
207,0,-93,16.526200,0,0
208,0,-92,16.678900,0,0
209,0,-91,16.698703,0,0
210,0,-90,16.797099,0,0
211,0,-89,16.517401,0,0
212,0,-88,16.597800,0,0
213,0,-87,16.818099,0,0
214,0,-86,16.694300,0,0
215,0,-85,16.932301,0,0
216,0,-84,16.322199,0,0
217,0,-83,16.679101,0,0
218,0,-82,16.569998,0,0
219,0,-81,16.683299,0,0
220,0,-80,16.660701,0,0
221,0,-79,16.644500,0,0
222,0,-78,16.684499,0,0
223,0,-77,16.939700,0,0
224,0,-76,16.613401,0,0
225,0,-75,16.467400,0,0
226,0,-74,16.669001,0,0
227,0,-73,16.635999,0,0
228,0,-72,16.696699,0,0
229,0,-71,16.794499,0,0
230,0,-70,16.626302,0,0
231,0,-69,16.725298,0,0
232,0,-68,16.518902,0,0
233,0,-67,16.660601,0,0
234,0,-66,16.641799,0,0
235,0,-65,16.821001,0,0
236,0,-64,16.511098,0,0
237,0,-63,16.744502,0,0
238,0,-62,16.658299,0,0
239,0,-61,16.730100,0,0
240,0,-60,16.556602,0,0
241,0,-59,16.689099,0,0
242,0,-58,16.621597,0,0
243,0,-57,16.846500,0,0
244,0,-56,16.654700,0,0
245,0,-55,16.573001,0,0
246,0,-54,16.613200,0,0
247,0,-53,16.756799,0,0
248,0,-52,16.605303,0,0
249,0,-51,16.680997,0,0
250,0,-50,16.721003,0,0
251,0,-49,16.557097,0,0
252,0,-48,16.707800,0,0
253,0,-47,16.633000,0,0
254,0,-46,16.665000,0,0
255,0,-45,16.651601,0,0
256,0,-44,16.815301,0,0
257,0,-43,16.708300,0,0
258,0,-42,16.527899,0,0
259,0,-41,16.638000,0,0
260,0,-40,16.715400,0,0
261,0,-39,16.669501,0,0
262,0,-38,16.620401,0,0
263,0,-37,16.660798,0,0
264,0,-36,16.691800,0,0
265,0,-35,16.643301,0,0
266,0,-34,16.646300,0,0
267,0,-33,16.825799,0,0
268,0,-32,16.566500,0,0
269,0,-31,16.782202,0,0
270,0,-30,16.549099,0,0
271,0,-29,16.782600,0,0
272,0,-28,16.574800,0,0
273,0,-27,16.672201,0,0
274,0,-26,16.713500,0,0
275,0,-25,16.618099,0,0
276,0,-24,16.592100,0,0
277,0,-23,16.735498,0,0
278,0,-22,16.651902,0,0
279,0,-21,16.706999,0,0
280,0,-20,16.584799,0,0
281,0,-19,16.698901,0,0
282,0,-18,16.597599,0,0
283,0,-17,16.714901,0,0
284,0,-16,16.663101,0,0
285,0,-15,17.011601,0,0
286,0,-14,16.358498,0,0
287,0,-13,16.683500,0,0
288,0,-12,16.589202,0,0
289,0,-11,16.658500,0,0
290,0,-10,16.835798,0,0
291,0,-9,16.552102,0,0
292,0,-8,16.632300,0,0
293,0,-7,16.710699,0,0
294,0,-6,16.671799,0,0
295,0,-5,16.634401,0,0
296,0,-4,16.793299,0,0
297,0,-3,16.603701,0,0
298,0,-2,16.722798,0,0
299,0,-1,16.773403,0,0
300,0,0,38.142901,1,1
301,0,1,23.293998,1,1
302,0,2,20.484101,1,1
303,0,3,20.461097,1,1
304,0,4,19.135602,1,1
305,0,5,17.962899,1,1
306,0,6,18.753901,1,1
307,0,7,18.859301,1,1
308,0,8,19.964799,1,1
309,0,9,19.614499,1,1
310,0,10,19.282799,1,1
311,0,11,16.181700,1,1
312,0,12,16.563602,1,1
313,0,13,16.477700,1,1
314,0,14,16.896199,1,1
315,0,15,16.602300,1,1
316,0,16,16.572598,1,1
317,0,17,17.014202,1,1
318,0,18,17.408598,1,1
319,0,19,16.379401,1,1
320,0,20,16.653299,1,1
321,0,21,16.633701,1,1
322,0,22,16.851302,1,1
323,0,23,16.780097,1,1
324,0,24,16.472600,1,1
325,0,25,16.679201,1,1
326,0,26,17.134499,1,1
327,0,27,18.093701,1,1
328,0,28,16.439497,1,1
329,0,29,16.500004,1,1
330,0,30,17.202400,1,1
331,0,31,33.295799,1,1
332,0,32,26.001301,1,1
333,0,33,25.274299,1,1
334,0,34,23.087598,1,1
335,0,35,22.870403,1,1
336,0,36,23.387399,1,1
337,0,37,23.840301,1,1
338,0,38,23.194999,1,1
339,0,39,25.572900,1,1
340,0,40,19.634400,1,1
341,0,41,19.353300,1,1
342,0,42,19.491803,1,1
343,0,43,20.110197,1,1
344,0,44,20.809799,1,1
345,0,45,18.835802,1,1
346,0,46,20.149399,1,1
347,0,47,20.109899,1,1
348,0,48,19.185901,1,1
349,0,49,19.874401,1,1
350,0,50,20.228900,1,1
351,0,51,34.738898,1,1
352,0,52,23.413900,1,1
353,0,53,23.349602,1,1
354,0,54,19.926500,1,1
355,0,55,19.385599,1,1
356,0,56,18.893301,1,1
357,0,57,19.612700,1,1
358,0,58,19.588899,1,1
359,0,59,19.737601,1,1
360,0,60,24.160001,0,0
361,0,61,16.697098,0,0
362,0,62,16.740602,0,0
363,0,63,16.613998,0,0
364,0,64,16.399302,0,0
365,0,65,16.739000,0,0
366,0,66,16.655300,0,0
367,0,67,16.835101,0,0
368,0,68,17.405499,0,0
369,0,69,16.480502,0,0
370,0,70,16.007300,0,0
371,0,71,16.485598,0,0
372,0,72,16.619802,0,0
373,0,73,16.909499,0,0
374,0,74,16.448501,0,0
375,0,75,16.795300,0,0
376,0,76,16.461201,0,0
377,0,77,16.815796,0,0
378,0,78,16.616903,0,0
379,0,79,16.546898,0,0
380,0,80,16.933199,0,0
381,0,81,16.531903,0,0
382,0,82,16.571600,0,0
383,0,83,16.803097,0,0
384,0,84,16.726002,0,0
385,0,85,16.539998,0,0
386,0,86,16.601101,0,0
387,0,87,16.638499,0,0
388,0,88,16.715202,0,0
389,0,89,16.629398,0,0
390,0,90,17.191600,0,0
391,0,91,26.470803,0,0
392,0,92,18.456198,0,0
393,0,93,16.706400,0,0
394,0,94,16.718403,0,0
395,0,95,16.486898,0,0
396,0,96,17.128099,0,0
397,0,97,16.186800,0,0
398,0,98,16.985901,0,0
399,0,99,16.240999,0,0
400,0,100,17.046001,0,0
401,0,101,16.665101,0,0
402,0,102,19.440699,0,0
403,0,103,15.305299,0,0
404,0,104,16.907502,0,0
405,0,105,16.430598,0,0
406,0,106,16.661100,0,0
407,0,107,16.910203,0,0
408,0,108,16.815599,0,0
409,0,109,16.465601,0,0
410,0,110,16.489998,0,0
411,0,111,16.658500,0,0
412,0,112,17.090403,0,0
413,0,113,16.963698,0,0
414,0,114,16.019102,0,0
415,0,115,16.732600,0,0
416,0,116,16.965199,0,0
417,0,117,16.618099,0,0
418,0,118,16.385000,0,0
419,0,119,16.606200,0,0
420,0,120,17.128002,0,0
421,0,121,25.457300,0,0
422,0,122,16.130999,0,0
423,0,123,17.470598,0,0
424,0,124,16.606700,0,0
425,0,125,16.400702,0,0
426,0,126,16.918600,0,0
427,0,127,16.441599,0,0
428,0,128,17.012700,0,0
429,0,129,16.554702,0,0
430,0,130,16.193397,0,0
431,0,131,17.356802,0,0
432,0,132,16.601700,0,0
433,0,133,16.877498,0,0
434,0,134,16.463701,0,0
435,0,135,16.407199,0,0
436,0,136,16.651303,0,0
437,0,137,16.522098,0,0
438,0,138,16.921502,0,0
439,0,139,16.571399,0,0
440,0,140,16.832501,0,0
441,0,141,16.561497,0,0
442,0,142,16.898900,0,0
443,0,143,15.856601,0,0
444,0,144,17.643999,0,0
445,0,145,16.028002,0,0
446,0,146,16.672000,0,0
447,0,147,16.728498,0,0
448,0,148,17.022002,0,0
449,0,149,15.972000,0,0
450,1,0,37.627097,1,1
451,1,1,19.839402,1,1
452,1,2,19.631401,1,1
453,1,3,18.443499,1,1
454,1,4,19.053701,1,1
455,1,5,18.547997,1,1
456,1,6,19.165702,1,1
457,1,7,19.351598,1,1
458,1,8,19.913301,1,1
459,1,9,19.617099,1,1
460,1,10,20.757303,1,1
461,1,11,22.669699,1,1
462,1,12,19.105699,1,1
463,1,13,16.577799,1,1
464,1,14,17.058101,1,1
465,1,15,18.967602,1,1
466,1,16,16.692199,1,1
467,1,17,16.616400,1,1
468,1,18,16.656499,1,1
469,1,19,16.636599,1,1
470,1,20,16.808502,1,1
471,1,21,16.636398,1,1
472,1,22,16.706102,1,1
473,1,23,16.511101,1,1
474,1,24,16.830698,1,1
475,1,25,16.585100,1,1
476,1,26,16.694300,1,1
477,1,27,16.645201,1,1
478,1,28,16.539901,1,1
479,1,29,16.625397,1,1
480,1,30,17.091502,1,1
481,1,31,32.461099,1,1
482,1,32,23.234800,1,1
483,1,33,22.756100,1,1
484,1,34,22.084203,1,1
485,1,35,23.629099,1,1
486,1,36,22.113699,1,1
487,1,37,22.537500,1,1
488,1,38,23.287799,1,1
489,1,39,23.861501,1,1
490,1,40,22.011802,1,1
491,1,41,23.211297,1,1
492,1,42,20.622700,1,1
493,1,43,19.731201,1,1
494,1,44,18.550199,1,1
495,1,45,18.126201,1,1
496,1,46,17.812099,1,1
497,1,47,18.526003,1,1
498,1,48,19.415099,1,1
499,1,49,16.980600,1,1
500,1,50,18.350799,1,1
501,1,51,31.915102,1,1
502,1,52,16.671699,1,1
503,1,53,17.326899,1,1
504,1,54,17.016601,1,1
505,1,55,17.489400,1,1
506,1,56,16.925201,1,1
507,1,57,17.591301,1,1
508,1,58,17.239001,1,1
509,1,59,17.614499,1,1
510,1,60,20.763099,0,0
511,1,61,16.813301,0,0
512,1,62,16.237799,0,0
513,1,63,17.037701,0,0
514,1,64,16.806800,0,0
515,1,65,15.906502,0,0
516,1,66,17.168600,0,0
517,1,67,16.391199,0,0
518,1,68,16.855698,0,0
519,1,69,16.456302,0,0
520,1,70,16.654700,0,0
521,1,71,16.824801,0,0
522,1,72,16.609799,0,0
523,1,73,16.616799,0,0
524,1,74,16.546100,0,0
525,1,75,16.716499,0,0
526,1,76,16.676802,0,0
527,1,77,16.739801,0,0
528,1,78,16.551599,0,0
529,1,79,16.775198,0,0
530,1,80,16.630299,0,0
531,1,81,16.797300,0,0
532,1,82,16.610403,0,0
533,1,83,16.571399,0,0
534,1,84,16.776100,0,0
535,1,85,16.554300,0,0
536,1,86,17.100599,0,0
537,1,87,16.281500,0,0
538,1,88,16.694300,0,0
539,1,89,16.546700,0,0
540,1,90,17.070401,0,0
541,1,91,25.336400,0,0
542,1,92,16.804900,0,0
543,1,93,16.726900,0,0
544,1,94,16.875099,0,0
545,1,95,16.614001,0,0
546,1,96,17.047998,0,0
547,1,97,16.558804,0,0
548,1,98,16.765997,0,0
549,1,99,16.509503,0,0
550,1,100,16.989499,0,0
551,1,101,16.159099,0,0
552,1,102,16.663101,0,0
553,1,103,16.917899,0,0
554,1,104,16.235601,0,0
555,1,105,16.645800,0,0
556,1,106,17.551199,0,0
557,1,107,16.233802,0,0
558,1,108,16.957898,0,0
559,1,109,18.293701,0,0
560,1,110,14.966801,0,0
561,1,111,16.501699,0,0
562,1,112,16.600601,0,0
563,1,113,16.384698,0,0
564,1,114,16.669001,0,0
565,1,115,16.702298,0,0
566,1,116,16.665000,0,0
567,1,117,16.772099,0,0
568,1,118,16.884003,0,0
569,1,119,16.955297,0,0
570,1,120,17.584402,0,0
571,1,121,24.410501,0,0
572,1,122,16.740698,0,0
573,1,123,16.938798,0,0
574,1,124,16.303502,0,0
575,1,125,16.890701,0,0
576,1,126,16.273297,0,0
577,1,127,16.751703,0,0
578,1,128,16.848199,0,0
579,1,129,16.461700,0,0
580,1,130,16.587500,0,0
581,1,131,16.789198,0,0
582,1,132,17.094500,0,0
583,1,133,16.115900,0,0
584,1,134,16.629502,0,0
585,1,135,16.727999,0,0
586,1,136,16.585398,0,0
587,1,137,16.746800,0,0
588,1,138,16.662203,0,0
589,1,139,16.656697,0,0
590,1,140,16.981203,0,0
591,1,141,16.455300,0,0
592,1,142,16.712699,0,0
593,1,143,16.852800,0,0
594,1,144,16.662400,0,0
595,1,145,16.474098,0,0
596,1,146,17.714903,0,0
597,1,147,15.582800,0,0
598,1,148,16.661398,0,0
599,1,149,16.587000,0,0
600,2,0,35.005301,1,1
601,2,1,19.010298,1,1
602,2,2,18.935300,1,1
603,2,3,18.897999,1,1
604,2,4,19.363303,1,1
605,2,5,18.743198,1,1
606,2,6,18.409401,1,1
607,2,7,18.155999,1,1
608,2,8,18.083300,1,1
609,2,9,18.807501,1,1
610,2,10,23.775999,1,1
611,2,11,20.064700,1,1
612,2,12,18.297300,1,1
613,2,13,16.507700,1,1
614,2,14,16.714800,1,1
615,2,15,16.813301,1,1
616,2,16,17.789301,1,1
617,2,17,16.219698,1,1
618,2,18,16.703300,1,1
619,2,19,16.632900,1,1
620,2,20,16.698401,1,1
621,2,21,16.915798,1,1
622,2,22,16.523000,1,1
623,2,23,16.816303,1,1
624,2,24,16.427297,1,1
625,2,25,16.690001,1,1
626,2,26,16.736601,1,1
627,2,27,17.133001,1,1
628,2,28,16.515598,1,1
629,2,29,16.803700,1,1
630,2,30,16.920600,1,1
631,2,31,33.300500,1,1
632,2,32,22.645902,1,1
633,2,33,23.517400,1,1
634,2,34,22.927299,1,1
635,2,35,21.117099,1,1
636,2,36,23.102701,1,1
637,2,37,22.101000,1,1
638,2,38,22.253200,1,1
639,2,39,22.626899,1,1
640,2,40,21.735400,1,1
641,2,41,25.025599,1,1
642,2,42,26.908603,1,1
643,2,43,26.502900,1,1
644,2,44,25.616400,1,1
645,2,45,27.087200,1,1
646,2,46,28.759100,1,1
647,2,47,24.660498,1,1
648,2,48,27.625103,1,1
649,2,49,28.449599,1,1
650,2,50,27.004100,1,1
651,2,51,51.278800,1,1
652,2,52,22.257101,1,1
653,2,53,26.655298,1,1
654,2,54,22.381600,1,1
655,2,55,20.309400,1,1
656,2,56,21.344900,1,1
657,2,57,19.668300,1,1
658,2,58,22.126600,1,1
659,2,59,18.495902,1,1
660,2,60,20.135701,0,0
661,2,61,16.085997,0,0
662,2,62,16.479000,0,0
663,2,63,17.128799,0,0
664,2,64,17.151803,0,0
665,2,65,16.627200,0,0
666,2,66,17.544400,0,0
667,2,67,15.850399,0,0
668,2,68,16.332999,0,0
669,2,69,16.695503,0,0
670,2,70,16.572200,0,0
671,2,71,16.665500,0,0
672,2,72,16.879398,0,0
673,2,73,16.208999,0,0
674,2,74,16.466603,0,0
675,2,75,16.706601,0,0
676,2,76,16.660098,0,0
677,2,77,16.704701,0,0
678,2,78,16.696200,0,0
679,2,79,16.671099,0,0
680,2,80,16.676001,0,0
681,2,81,16.667999,0,0
682,2,82,16.565599,0,0
683,2,83,16.743302,0,0
684,2,84,16.716398,0,0
685,2,85,16.526703,0,0
686,2,86,16.656898,0,0
687,2,87,16.937699,0,0
688,2,88,16.526800,0,0
689,2,89,16.784303,0,0
690,2,90,17.014198,0,0
691,2,91,26.432402,0,0
692,2,92,16.830999,0,0
693,2,93,16.907398,0,0
694,2,94,16.763400,0,0
695,2,95,16.594201,0,0
696,2,96,16.601298,0,0
697,2,97,16.693603,0,0
698,2,98,16.989399,0,0
699,2,99,16.662899,0,0
700,2,100,16.431399,0,0
701,2,101,16.923901,0,0
702,2,102,16.575102,0,0
703,2,103,16.982000,0,0
704,2,104,16.614400,0,0
705,2,105,16.619500,0,0
706,2,106,16.638201,0,0
707,2,107,16.586199,0,0
708,2,108,16.594600,0,0
709,2,109,16.765498,0,0
710,2,110,16.477101,0,0
711,2,111,16.626902,0,0
712,2,112,17.000999,0,0
713,2,113,16.646799,0,0
714,2,114,17.087501,0,0
715,2,115,16.260799,0,0
716,2,116,16.524002,0,0
717,2,117,16.683199,0,0
718,2,118,17.043300,0,0
719,2,119,16.390000,0,0
720,2,120,18.136002,0,0
721,2,121,24.789400,0,0
722,2,122,17.023899,0,0
723,2,123,16.801301,0,0
724,2,124,17.271698,0,0
725,2,125,16.485102,0,0
726,2,126,16.425699,0,0
727,2,127,16.759899,0,0
728,2,128,16.216502,0,0
729,2,129,17.170399,0,0
730,2,130,16.331699,0,0
731,2,131,17.392401,0,0
732,2,132,16.147401,0,0
733,2,133,16.344599,0,0
734,2,134,16.226701,0,0
735,2,135,16.625799,0,0
736,2,136,16.555998,0,0
737,2,137,16.647402,0,0
738,2,138,16.744800,0,0
739,2,139,16.698599,0,0
740,2,140,16.605802,0,0
741,2,141,16.730797,0,0
742,2,142,16.654100,0,0
743,2,143,16.709600,0,0
744,2,144,16.653702,0,0
745,2,145,16.616601,0,0
746,2,146,16.630098,0,0
747,2,147,16.756199,0,0
748,2,148,16.692102,0,0
749,2,149,16.872101,0,0
750,3,0,38.352299,1,1
751,3,1,21.060601,1,1
752,3,2,19.683797,1,1
753,3,3,20.462301,1,1
754,3,4,21.627001,1,1
755,3,5,25.263797,1,1
756,3,6,26.233200,1,1
757,3,7,22.109203,1,1
758,3,8,23.816500,1,1
759,3,9,24.248298,1,1
760,3,10,20.231102,1,1
761,3,11,21.504398,1,1
762,3,12,23.362901,1,1
763,3,13,23.129098,1,1
764,3,14,17.652702,1,1
765,3,15,19.574199,1,1
766,3,16,23.159802,1,1
767,3,17,23.231499,1,1
768,3,18,23.175102,1,1
769,3,19,26.751399,1,1
770,3,20,25.701098,1,1
771,3,21,28.759800,1,1
772,3,22,20.155400,1,1
773,3,23,16.150702,1,1
774,3,24,16.546398,1,1
775,3,25,16.666699,1,1
776,3,26,16.646203,1,1
777,3,27,16.930200,1,1
778,3,28,16.485699,1,1
779,3,29,16.650401,1,1
780,3,30,17.114598,1,1
781,3,31,35.051402,1,1
782,3,32,25.943398,1,1
783,3,33,26.250299,1,1
784,3,34,23.768201,1,1
785,3,35,23.147002,1,1
786,3,36,22.938799,1,1
787,3,37,24.256799,1,1
788,3,38,22.877600,1,1
789,3,39,22.950701,1,1
790,3,40,20.047497,1,1
791,3,41,19.335002,1,1
792,3,42,19.768998,1,1
793,3,43,20.649102,1,1
794,3,44,18.982101,1,1
795,3,45,20.894799,1,1
796,3,46,19.260399,1,1
797,3,47,20.535201,1,1
798,3,48,20.205900,1,1
799,3,49,19.534599,1,1
800,3,50,22.289999,1,1
801,3,51,34.557100,1,1
802,3,52,22.786103,1,1
803,3,53,22.167698,1,1
804,3,54,20.072900,1,1
805,3,55,18.806901,1,1
806,3,56,19.203700,1,1
807,3,57,17.046198,1,1
808,3,58,16.719900,1,1
809,3,59,16.850803,1,1
810,3,60,21.331299,0,0
811,3,61,16.331401,0,0
812,3,62,16.290598,0,0
813,3,63,16.722903,0,0
814,3,64,16.787797,0,0
815,3,65,16.505402,0,0
816,3,66,16.678900,0,0
817,3,67,16.807601,0,0
818,3,68,16.542301,0,0
819,3,69,16.821697,0,0
820,3,70,16.883902,0,0
821,3,71,16.299400,0,0
822,3,72,16.847897,0,0
823,3,73,16.518202,0,0
824,3,74,16.762000,0,0
825,3,75,16.629901,0,0
826,3,76,16.634900,0,0
827,3,77,16.875900,0,0
828,3,78,16.474199,0,0
829,3,79,16.787600,0,0
830,3,80,16.486302,0,0
831,3,81,16.816299,0,0
832,3,82,16.559601,0,0
833,3,83,16.577099,0,0
834,3,84,16.766600,0,0
835,3,85,16.689401,0,0
836,3,86,16.580500,0,0
837,3,87,16.647000,0,0
838,3,88,16.715501,0,0
839,3,89,16.613998,0,0
840,3,90,17.112400,0,0
841,3,91,25.770999,0,0
842,3,92,16.602602,0,0
843,3,93,17.049197,0,0
844,3,94,16.515903,0,0
845,3,95,16.633399,0,0
846,3,96,17.083000,0,0
847,3,97,16.564399,0,0
848,3,98,16.504001,0,0
849,3,99,16.974598,0,0
850,3,100,16.913902,0,0
851,3,101,16.567998,0,0
852,3,102,16.733602,0,0
853,3,103,16.556200,0,0
854,3,104,16.374800,0,0
855,3,105,16.585398,0,0
856,3,106,16.636502,0,0
857,3,107,16.585298,0,0
858,3,108,16.797401,0,0
859,3,109,16.526900,0,0
860,3,110,16.771000,0,0
861,3,111,16.672000,0,0
862,3,112,16.747899,0,0
863,3,113,16.476102,0,0
864,3,114,16.662300,0,0
865,3,115,16.666200,0,0
866,3,116,16.749199,0,0
867,3,117,17.045401,0,0
868,3,118,17.152097,0,0
869,3,119,16.020801,0,0
870,3,120,16.784102,0,0
871,3,121,24.503499,0,0
872,3,122,16.476601,0,0
873,3,123,17.310400,0,0
874,3,124,16.004998,0,0
875,3,125,17.266799,0,0
876,3,126,16.162403,0,0
877,3,127,16.570099,0,0
878,3,128,16.594399,0,0
879,3,129,16.669601,0,0
880,3,130,16.980100,0,0
881,3,131,16.418900,0,0
882,3,132,16.693201,0,0
883,3,133,16.616199,0,0
884,3,134,16.835198,0,0
885,3,135,16.522802,0,0
886,3,136,16.706299,0,0
887,3,137,16.594298,0,0
888,3,138,17.058503,0,0
889,3,139,16.424097,0,0
890,3,140,16.555503,0,0
891,3,141,16.729500,0,0
892,3,142,16.592000,0,0
893,3,143,16.541500,0,0
894,3,144,16.734399,0,0
895,3,145,16.729202,0,0
896,3,146,16.657699,0,0
897,3,147,16.645998,0,0
898,3,148,16.623002,0,0
899,3,149,16.675800,0,0
